date,segment,exchange,symbol,scrip_name,holding_quantity,avg_price,holding_amount,open_price,open_amount,high_price,high_amount,low_price,low_amount,close_price,close_amount
2024-02-09,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,146.9,14690.0,151.4,15140.0,142.25,14225.0,149.45,14945.0
2024-02-10,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,349.0,21289.0,354.4,21618.4,342.35,20883.35,344.95,21041.95
2024-02-10,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,11.62,139.44,11.62,139.44,10.97,131.64,10.98,131.76
2024-02-10,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,921.99,9219.9,921.99,9219.9,900.47,9004.7,909.32,9093.2
2024-02-10,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,489.35,7340.25,494.55,7418.25,482.5,7237.5,490.3,7354.5
2024-02-10,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,146.9,14690.0,151.4,15140.0,142.25,14225.0,149.45,14945.0
2024-02-11,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,349.0,21289.0,354.4,21618.4,342.35,20883.35,344.95,21041.95
2024-02-11,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,11.62,139.44,11.62,139.44,10.97,131.64,10.98,131.76
2024-02-11,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,921.99,9219.9,921.99,9219.9,900.47,9004.7,909.32,9093.2
2024-02-11,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,489.35,7340.25,494.55,7418.25,482.5,7237.5,490.3,7354.5
2024-02-11,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,146.9,14690.0,151.4,15140.0,142.25,14225.0,149.45,14945.0
2024-02-12,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,346.9,21160.9,348.4,21252.4,337.0,20557.0,338.4,20642.4
2024-02-12,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,11.04,132.48,11.36,136.32,10.44,125.28,10.46,125.52
2024-02-12,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,911.36,9113.6,919.31,9193.1,902.56,9025.6,905.64,9056.4
2024-02-12,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,490.7,7360.5,510.65,7659.75,490.7,7360.5,501.4,7521.0
2024-02-12,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,151.0,15100.0,158.8,15880.0,149.5,14950.0,153.8,15380.0
2024-02-13,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,340.0,20740.0,340.0,20740.0,328.8,20056.8,333.8,20361.8
2024-02-13,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,10.2,122.4,10.45,125.4,9.94,119.28,10.17,122.04
2024-02-13,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,905.39,9053.9,912.9,9129.0,888.5,8885.0,901.32,9013.2
2024-02-13,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,502.05,7530.75,513.15,7697.25,491.65,7374.75,512.15,7682.25
2024-02-13,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,154.35,15435.0,157.9,15790.0,149.0,14900.0,154.75,15475.0
2024-02-14,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,332.0,20252.0,341.15,20810.15,330.45,20157.45,337.85,20608.85
2024-02-14,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,10.09,121.08,10.67,128.04,10.0,120.0,10.67,128.04
2024-02-14,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,894.46,8944.6,914.34,9143.4,888.65,8886.5,912.65,9126.5
2024-02-14,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,504.05,7560.75,516.5,7747.5,497.2,7458.0,514.05,7710.75
2024-02-14,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,152.95,15295.0,153.75,15375.0,150.1,15010.0,152.25,15225.0
2024-02-15,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,340.8,20788.8,344.0,20984.0,336.0,20496.0,337.05,20560.05
2024-02-15,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,10.99,131.88,11.0,132.0,10.6,127.2,10.7,128.4
2024-02-15,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,919.01,9190.1,921.29,9212.9,910.86,9108.6,914.54,9145.4
2024-02-15,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,516.15,7742.25,523.0,7845.0,513.15,7697.25,518.25,7773.75
2024-02-15,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,157.0,15700.0,159.2,15920.0,154.0,15400.0,154.85,15485.0
2024-02-16,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,339.0,20679.0,353.0,21533.0,336.65,20535.65,346.5,21136.5
2024-02-16,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,10.91,130.92,10.98,131.76,10.5,126.0,10.61,127.32
2024-02-16,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,920.25,9202.5,942.66,9426.6,919.31,9193.1,932.97,9329.7
2024-02-16,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,521.2,7818.0,545.0,8175.0,521.05,7815.75,543.1,8146.5
2024-02-16,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,156.9,15690.0,160.0,16000.0,155.35,15535.0,156.7,15670.0
2024-02-17,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,339.0,20679.0,353.0,21533.0,336.65,20535.65,346.5,21136.5
2024-02-17,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,10.91,130.92,10.98,131.76,10.5,126.0,10.61,127.32
2024-02-17,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,920.25,9202.5,942.66,9426.6,919.31,9193.1,932.97,9329.7
2024-02-17,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,521.2,7818.0,545.0,8175.0,521.05,7815.75,543.1,8146.5
2024-02-17,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,156.9,15690.0,160.0,16000.0,155.35,15535.0,156.7,15670.0
2024-02-18,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,339.0,20679.0,353.0,21533.0,336.65,20535.65,346.5,21136.5
2024-02-18,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,10.91,130.92,10.98,131.76,10.5,126.0,10.61,127.32
2024-02-18,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,920.25,9202.5,942.66,9426.6,919.31,9193.1,932.97,9329.7
2024-02-18,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,521.2,7818.0,545.0,8175.0,521.05,7815.75,543.1,8146.5
2024-02-18,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,156.9,15690.0,160.0,16000.0,155.35,15535.0,156.7,15670.0
2024-02-19,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,348.0,21228.0,374.75,22859.75,347.85,21218.85,366.45,22353.45
2024-02-19,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,10.66,127.92,10.85,130.2,10.5,126.0,10.6,127.2
2024-02-19,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,939.48,9394.8,939.48,9394.8,925.32,9253.2,926.81,9268.1
2024-02-19,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,546.1,8191.5,546.1,8191.5,531.25,7968.75,535.25,8028.75
2024-02-19,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,157.45,15745.0,160.45,16045.0,155.6,15560.0,157.5,15750.0
2024-02-20,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,369.35,22530.35,378.95,23115.95,361.8,22069.8,369.7,22551.7
2024-02-20,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,10.73,128.76,10.73,128.76,10.34,124.08,10.38,124.56
2024-02-20,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,929.94,9299.4,929.94,9299.4,915.33,9153.3,920.7,9207.0
2024-02-20,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,535.3,8029.5,538.2,8073.0,526.2,7893.0,531.8,7977.0
2024-02-20,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,159.7,15970.0,163.8,16380.0,158.7,15870.0,161.05,16105.0
2024-02-21,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,370.7,22612.7,373.0,22753.0,356.35,21737.35,360.6,21996.6
2024-02-21,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,10.38,124.56,10.5,126.0,10.0,120.0,10.16,121.92
2024-02-21,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,920.8,9208.0,931.43,9314.3,910.91,9109.1,915.38,9153.8
2024-02-21,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,536.0,8040.0,536.0,8040.0,519.5,7792.5,521.15,7817.25
2024-02-21,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,162.3,16230.0,167.8,16780.0,157.6,15760.0,158.65,15865.0
2024-02-22,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,363.35,22164.35,363.4,22167.4,355.6,21691.6,360.65,21999.65
2024-02-22,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,10.23,122.76,10.4,124.8,10.0,120.0,10.33,123.96
2024-02-22,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,919.26,9192.6,928.1,9281.0,908.82,9088.2,926.36,9263.6
2024-02-22,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,523.65,7854.75,533.0,7995.0,521.7,7825.5,531.25,7968.75
2024-02-22,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,159.55,15955.0,163.0,16300.0,156.6,15660.0,162.1,16210.0
2024-02-23,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,362.1,22088.1,393.7,24015.7,362.05,22085.05,389.95,23786.95
2024-02-23,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,10.48,125.76,10.48,125.76,10.16,121.92,10.25,123.0
2024-02-23,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,927.16,9271.6,934.11,9341.1,923.73,9237.3,931.38,9313.8
2024-02-23,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,535.5,8032.5,541.0,8115.0,533.3,7999.5,536.05,8040.75
2024-02-23,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,162.4,16240.0,164.8,16480.0,160.8,16080.0,164.05,16405.0
2024-02-24,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,362.1,22088.1,393.7,24015.7,362.05,22085.05,389.95,23786.95
2024-02-24,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,10.48,125.76,10.48,125.76,10.16,121.92,10.25,123.0
2024-02-24,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,927.16,9271.6,934.11,9341.1,923.73,9237.3,931.38,9313.8
2024-02-24,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,535.5,8032.5,541.0,8115.0,533.3,7999.5,536.05,8040.75
2024-02-24,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,162.4,16240.0,164.8,16480.0,160.8,16080.0,164.05,16405.0
2024-02-25,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,362.1,22088.1,393.7,24015.7,362.05,22085.05,389.95,23786.95
2024-02-25,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,10.48,125.76,10.48,125.76,10.16,121.92,10.25,123.0
2024-02-25,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,927.16,9271.6,934.11,9341.1,923.73,9237.3,931.38,9313.8
2024-02-25,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,535.5,8032.5,541.0,8115.0,533.3,7999.5,536.05,8040.75
2024-02-25,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,162.4,16240.0,164.8,16480.0,160.8,16080.0,164.05,16405.0
2024-02-26,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,391.0,23851.0,408.95,24945.95,386.1,23552.1,398.7,24320.7
2024-02-26,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,10.45,125.4,10.5,126.0,10.15,121.8,10.22,122.64
2024-02-26,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,932.57,9325.7,938.93,9389.3,926.16,9261.6,930.93,9309.3
2024-02-26,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,536.0,8040.0,536.05,8040.75,526.2,7893.0,532.2,7983.0
2024-02-26,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,165.2,16520.0,168.5,16850.0,163.15,16315.0,164.2,16420.0
2024-02-27,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,400.8,24448.8,403.7,24625.7,386.0,23546.0,387.85,23658.85
2024-02-27,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,10.3,123.6,10.38,124.56,10.0,120.0,10.02,120.24
2024-02-27,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,931.93,9319.3,959.06,9590.6,929.29,9292.9,956.82,9568.2
2024-02-27,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,534.8,8022.0,537.4,8061.0,527.7,7915.5,531.35,7970.25
2024-02-27,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,163.75,16375.0,163.85,16385.0,158.0,15800.0,161.3,16130.0
2024-02-28,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,388.7,23710.7,398.7,24320.7,380.0,23180.0,381.55,23274.55
2024-02-28,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,10.02,120.24,10.1,121.2,9.52,114.24,9.62,115.44
2024-02-28,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,960.8,9608.0,970.29,9702.9,944.3,9443.0,951.85,9518.5
2024-02-28,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,531.4,7971.0,531.4,7971.0,515.05,7725.75,517.1,7756.5
2024-02-28,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,161.9,16190.0,161.95,16195.0,155.35,15535.0,159.35,15935.0
2024-02-29,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,388.7,23710.7,398.7,24320.7,380.0,23180.0,381.55,23274.55
2024-02-29,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,10.02,120.24,10.1,121.2,9.52,114.24,9.62,115.44
2024-02-29,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,960.8,9608.0,970.29,9702.9,944.3,9443.0,951.85,9518.5
2024-02-29,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,531.4,7971.0,531.4,7971.0,515.05,7725.75,517.1,7756.5
2024-02-29,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,161.9,16190.0,161.95,16195.0,155.35,15535.0,159.35,15935.0
2024-03-01,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,385.0,23485.0,388.7,23710.7,378.0,23058.0,381.15,23250.15
2024-03-01,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,10.1,121.2,10.25,123.0,9.85,118.2,9.91,118.92
2024-03-01,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,951.16,9511.6,973.87,9738.7,951.16,9511.6,971.19,9711.9
2024-03-01,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,523.95,7859.25,525.0,7875.0,517.35,7760.25,519.15,7787.25
2024-03-01,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,168.0,16800.0,173.5,17350.0,165.6,16560.0,166.5,16650.0
2024-03-02,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,385.0,23485.0,388.7,23710.7,378.0,23058.0,381.15,23250.15
2024-03-02,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,10.1,121.2,10.25,123.0,9.85,118.2,9.91,118.92
2024-03-02,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,951.16,9511.6,973.87,9738.7,951.16,9511.6,971.19,9711.9
2024-03-02,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,523.95,7859.25,525.0,7875.0,517.35,7760.25,519.15,7787.25
2024-03-02,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,168.0,16800.0,173.5,17350.0,165.6,16560.0,166.5,16650.0
2024-03-03,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,385.0,23485.0,388.7,23710.7,378.0,23058.0,381.15,23250.15
2024-03-03,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,10.1,121.2,10.25,123.0,9.85,118.2,9.91,118.92
2024-03-03,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,951.16,9511.6,973.87,9738.7,951.16,9511.6,971.19,9711.9
2024-03-03,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,523.95,7859.25,525.0,7875.0,517.35,7760.25,519.15,7787.25
2024-03-03,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,168.0,16800.0,173.5,17350.0,165.6,16560.0,166.5,16650.0
2024-03-04,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,388.5,23698.5,388.8,23716.8,372.0,22692.0,375.3,22893.3
2024-03-04,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,9.96,119.52,10.05,120.6,9.75,117.0,9.82,117.84
2024-03-04,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,986.84,9868.4,989.62,9896.2,973.97,9739.7,981.12,9811.2
2024-03-04,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,522.3,7834.5,526.25,7893.75,519.0,7785.0,520.25,7803.75
2024-03-04,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,168.0,16800.0,175.6,17560.0,168.0,16800.0,169.8,16980.0
2024-03-05,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,375.85,22926.85,378.4,23082.4,365.0,22265.0,366.0,22326.0
2024-03-05,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,9.8,117.6,9.9,118.8,9.63,115.56,9.68,116.16
2024-03-05,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,1025.35,10253.5,1059.04,10590.4,999.16,9991.6,1015.66,10156.6
2024-03-05,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,517.15,7757.25,520.5,7807.5,510.6,7659.0,513.3,7699.5
2024-03-05,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,170.75,17075.0,171.5,17150.0,164.05,16405.0,165.85,16585.0
2024-03-06,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,366.6,22362.6,372.3,22710.3,356.3,21734.3,361.35,22042.35
2024-03-06,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,9.49,113.88,9.8,117.6,9.2,110.4,9.41,112.92
2024-03-06,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,1023.61,10236.1,1024.26,10242.6,1002.79,10027.9,1011.34,10113.4
2024-03-06,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,513.05,7695.75,515.0,7725.0,500.0,7500.0,513.05,7695.75
2024-03-06,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,164.4,16440.0,164.4,16440.0,157.5,15750.0,161.55,16155.0
2024-03-07,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,363.35,22164.35,367.75,22432.75,361.05,22024.05,362.45,22109.45
2024-03-07,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,9.5,114.0,9.73,116.76,9.12,109.44,9.39,112.68
2024-03-07,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,1020.53,10205.3,1040.41,10404.1,1007.76,10077.6,1032.95,10329.5
2024-03-07,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,514.95,7724.25,520.2,7803.0,510.3,7654.5,515.85,7737.75
2024-03-07,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,161.75,16175.0,163.45,16345.0,158.65,15865.0,160.0,16000.0
2024-03-08,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,363.35,22164.35,367.75,22432.75,361.05,22024.05,362.45,22109.45
2024-03-08,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,9.5,114.0,9.73,116.76,9.12,109.44,9.39,112.68
2024-03-08,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,1020.53,10205.3,1040.41,10404.1,1007.76,10077.6,1032.95,10329.5
2024-03-08,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,514.95,7724.25,520.2,7803.0,510.3,7654.5,515.85,7737.75
2024-03-08,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,161.75,16175.0,163.45,16345.0,158.65,15865.0,160.0,16000.0
2024-03-09,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,363.35,22164.35,367.75,22432.75,361.05,22024.05,362.45,22109.45
2024-03-09,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,9.5,114.0,9.73,116.76,9.12,109.44,9.39,112.68
2024-03-09,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,1020.53,10205.3,1040.41,10404.1,1007.76,10077.6,1032.95,10329.5
2024-03-09,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,514.95,7724.25,520.2,7803.0,510.3,7654.5,515.85,7737.75
2024-03-09,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,161.75,16175.0,163.45,16345.0,158.65,15865.0,160.0,16000.0
2024-03-10,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,363.35,22164.35,367.75,22432.75,361.05,22024.05,362.45,22109.45
2024-03-10,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,9.5,114.0,9.73,116.76,9.12,109.44,9.39,112.68
2024-03-10,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,1020.53,10205.3,1040.41,10404.1,1007.76,10077.6,1032.95,10329.5
2024-03-10,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,514.95,7724.25,520.2,7803.0,510.3,7654.5,515.85,7737.75
2024-03-10,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,161.75,16175.0,163.45,16345.0,158.65,15865.0,160.0,16000.0
2024-03-11,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,364.0,22204.0,364.25,22219.25,352.0,21472.0,352.85,21523.85
2024-03-11,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,9.46,113.52,9.7,116.4,9.1,109.2,9.24,110.88
2024-03-11,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,1030.62,10306.2,1030.62,10306.2,1014.72,10147.2,1021.67,10216.7
2024-03-11,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,516.25,7743.75,518.75,7781.25,512.3,7684.5,514.4,7716.0
2024-03-11,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,161.0,16100.0,163.2,16320.0,149.0,14900.0,154.85,15485.0
2024-03-12,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,354.0,21594.0,358.9,21892.9,343.8,20971.8,347.1,21173.1
2024-03-12,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,9.06,108.72,9.15,109.8,8.78,105.36,8.78,105.36
2024-03-12,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,1021.67,10216.7,1030.62,10306.2,1004.98,10049.8,1010.34,10103.4
2024-03-12,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,513.0,7695.0,522.45,7836.75,508.0,7620.0,510.65,7659.75
2024-03-12,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,156.6,15660.0,157.9,15790.0,152.15,15215.0,156.9,15690.0
2024-03-13,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,348.9,21282.9,353.7,21575.7,325.35,19846.35,332.55,20285.55
2024-03-13,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,8.65,103.8,8.65,103.8,8.35,100.2,8.35,100.2
2024-03-13,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,1011.49,10114.9,1015.16,10151.6,958.07,9580.7,967.06,9670.6
2024-03-13,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,513.5,7702.5,518.5,7777.5,497.0,7455.0,504.35,7565.25
2024-03-13,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,157.45,15745.0,158.25,15825.0,147.5,14750.0,148.65,14865.0
2024-03-14,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,333.0,20313.0,350.0,21350.0,324.85,19815.85,347.45,21194.45
2024-03-14,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,7.94,95.28,8.7,104.4,7.94,95.28,8.38,100.56
